"KO","log2FoldChange","log2CPM","PValue","FDR","level","descri","text"
"K01525",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","apaH; bis(5-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]	2083.0	262.67	758.33	721.67	194.67	7412.0	11835.0	767.6700000000002	12308.0	823.67	4929.33	3739.67	8448.33	5953.0	8438.33	1273.0	2432.0	3465.33	2034.33	2706.0	3418.67	4160.33	4601.0	5783.33	2861.67	2134.0	961.0	717.33	829.33	670.0	619.67	2265.0	955.67	696.0	1465.67	5030.0	349.0	384.67	1050.33	5653.33	450.33	844.67	5959.33	573.0	1457.0
K01531	mgtA, mgtB; Mg2+-importing ATPase [EC:3.6.3.2]	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
K01533	copB; Cu2+-exporting ATPase [EC:3.6.3.4]	15231.0	23515.75	10218.75	11201.75	2674.0	6717.75	17853.0	7860.0	20220.75	4595.75	17867.75	8685.75	25253.0	17918.75	24680.75	17495.5	18826.0	12292.75	24870.5	14600.75	18733.0	19739.25	21490.0	23038.75	12287.25	10999.25	10727.75	12717.25	6989.75	11990.75	6540.5	14179.25	10718.0	11504.0	7605.5	23094.75	3561.25	7531.5	5815.75	29468.25	6229.25	6621.75	20850.5	8743.0	14790.5
K01534	zntA; Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	14095.67	22885.09	8214.66	12202.0	2131.0	13070.17	23495.5	16971.5	27029.0	5539.0	17717.58	10334.42	24420.83	20172.25	25553.91	17403.17	16181.17	15287.25	23565.58	16727.83	21683.34	23844.08	27015.0	25216.41	11017.84	11718.83	10245.92	12389.66	5222.83	11743.5	6099.5	16787.33	7529.59	9850.58	4722.0	18228.75	2891.42	7916.5	4735.75	24000.0	4891.0	3191.0	13531.5	6861.5	12891.92
K01537	E3.6.3.8; Ca2+-transporting ATPase [EC:3.6.3.8]	23101.17	45748.42	16183.08	20996.08	4311.33	8205.92	13136.0	17487.58	17046.5	6702.83	18222.5	9239.75	17000.5	17799.5	18422.08	31016.17	27784.42	22446.92	42221.0	26261.33	18466.42	21870.25	22819.75	20923.33	11437.17	16490.08	18000.67	19445.08	9508.0	19817.5	10652.83	24048.08	15001.42	19012.08	7278.33	16491.5	5262.67	14189.83	6985.67	19017.67	9415.92	7042.58	16131.42	13374.5	22842.67
K01546	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]	8988.84	1336.76	4391.74	15540.08	988.33	10342.59	19113.0	24744.58	22558.5	5835.83	10893.83	8610.42	19063.83	15812.5	21057.74	13586.84	1339.09	14356.92	10494.33	14886.66	24406.76	25069.58	31769.75	24740.99	8214.51	5173.41	7590.34	5444.74	4826.33	4019.5	2921.83	6769.41	8189.76	1886.41	4709.33	10540.5	1975.34	2083.83	3435.67	18066.67	3737.92	5159.58	8855.42	9740.5	8423.34
K01547	kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]	8988.84	1336.76	4391.74	15540.08	988.33	10342.59	19113.0	24744.58	22558.5	5835.83	10893.83	8610.42	19063.83	15812.5	21057.74	13586.84	1339.09	14356.92	10494.33	14886.66	24406.76	25069.58	31769.75	24740.99	8214.51	5173.41	7590.34	5444.74	4826.33	4019.5	2921.83	6769.41	8189.76	1886.41	4709.33	10540.5	1975.34	2083.83	3435.67	18066.67	3737.92	5159.58	8855.42	9740.5	8423.34
K01548	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]	8988.84	1336.76	4391.74	15540.08	988.33	10342.59	19113.0	24744.58	22558.5	5835.83	10893.83	8610.42	19063.83	15812.5	21057.74	13586.84	1339.09	14356.92	10494.33	14886.66	24406.76	25069.58	31769.75	24740.99	8214.51	5173.41	7590.34	5444.74	4826.33	4019.5	2921.83	6769.41	8189.76	1886.41	4709.33	10540.5	1975.34	2083.83	3435.67	18066.67	3737.92	5159.58	8855.42	9740.5	8423.34
K01551	arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase [EC:3.6.3.16 3.6.3.-]	22.5	26.75	31.0	38.0	26.0	444.0	173.5	2727.25	483.25	290.25	543.5	2113.75	6363.0	2294.5	4639.25	30.5	28.75	50.75	23.75	35.25	4709.25	3782.75	4592.25	3581.5	1404.25	144.0	167.0	1668.5	115.25	1240.75	26.5	35.5	63.5	44.5	65.5	60.0	58.0	40.5	82.5	72.25	98.0	61.5	56.25	67.0	105.75
K01560	E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]	8884.5	22229.0	5601.0	4049.0	1714.0	4764.5	11195.0	4109.25	13155.75	1487.75	10193.75	2314.0	8834.5	10019.75	11146.0	7201.0	13657.75	1746.5	12327.5	3114.25	7404.75	9206.0	8590.75	10421.25	3638.25	7649.5	4949.25	8703.5	1518.25	8385.75	4502.0	13211.5	1657.75	8887.75	894.5	12895.75	1464.75	6656.0	835.25	17999.75	2589.0	951.5	3403.25	3987.5	7375.5
K01567	pdaA; peptidoglycan-N-acetylmuramic acid deacetylase [EC:3.5.1.-]	445.0	325.0	1604.0	4473.0	175.0	333.0	103.0	312.0	177.0	1277.0	300.0	2031.0	104.0	616.0	79.0	6625.0	45.0	9601.0	8641.0	10695.0	56.0	51.0	44.0	85.0	1846.0	1730.0	3574.0	1241.0	2694.0	1401.0	810.0	337.0	4706.0	132.0	2183.0	171.0	937.0	762.0	2698.0	170.0	1643.0	1077.0	3383.0	219.0	3106.0
K01571	oadA; oxaloacetate decarboxylase, alpha subunit [EC:4.1.1.3]	3367.67	455.67	1961.33	7891.33	265.33	2841.67	10036.0	12464.33	11946.0	3755.33	7003.0	3498.0	8305.0	8451.0	10919.33	9063.67	168.67000000000004	10229.67	9407.0	11252.33	13426.67	13785.0	17471.0	14465.33	5335.67	2749.33	4625.67	3484.33	3142.0	2503.0	1068.33	1383.33	5191.67	456.33	2904.33	10141.0	1162.67	932.33	3120.67	17789.67	2037.67	1527.33	4447.67	2694.0	4330.67
K01572	oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]	6099.67	1298.92	4062.08	11521.08	981.33	6584.42	20316.0	23775.83	24283.25	5492.58	13599.75	11196.25	34955.0	21912.75	34452.58	11009.17	1090.17	10774.92	9907.0	11987.58	34854.17	32251.75	39515.5	34270.08	11797.42	4171.58	6876.42	10710.58	5193.25	7305.25	2092.83	1841.58	8310.67	2001.33	5292.83	20360.75	2031.92	1329.83	3857.42	35555.42	3867.92	4989.08	7811.67	7503.0	7242.67
K01573	oadG; oxaloacetate decarboxylase, gamma subunit [EC:4.1.1.3]	284.5	115.75	168.0	536.0	95.0	2836.0	9917.5	5824.25	11347.25	1108.25	5495.5	3444.75	13893.0	8840.5	14228.25	195.5	134.75	255.75	250.75	415.25	11985.25	10872.75	12832.25	12616.5	3626.25	1102.0	624.0	3852.5	497.25	2296.75	143.5	143.5	402.5	278.5	673.5	9958.0	201.0	137.5	435.5	17587.25	382.0	255.5	391.25	527.0	482.75
K01575	alsD, budA, aldC; acetolactate decarboxylase [EC:4.1.1.5]	8241.0	22127.0	5252.0	2025.0	1631.0	2196.0	1357.0	939.0	2125.0	662.0	5120.0	588.0	893.0	2932.0	1201.0	6572.0	13261.0	836.0	11847.0	1295.0	122.0	2107.0	334.0	1380.0	1408.0	5143.0	3849.0	6495.0	1097.0	7319.0	3535.0	8945.0	1132.0	8548.0	255.0	2980.0	1231.0	5717.0	466.0	467.0	2080.0	536.0	2316.0	2719.0	6084.0
K01577	oxc; oxalyl-CoA decarboxylase [EC:4.1.1.8]	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
K01579	panD; aspartate 1-decarboxylase [EC:4.1.1.11]	5501.67	957.09	2355.41	6620.75	778.0	9716.42	18727.0	15304.0	21309.75	2890.75	8721.08	6048.42	17877.33	13365.75	19371.41	4224.17	985.67	3626.75	1060.83	2575.08	18249.34	18365.58	22522.0	19304.41	5092.59	1833.58	2778.42	4119.91	2027.08	2561.75	1120.5	1335.58	3150.34	1558.33	2381.5	10279.75	864.9200000000002	406.5	651.75	17774.25	1759.25	3604.75	3990.5	6698.0	3555.17
K01580	E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]	5655.67	1082.76	2451.74	6767.42	870.6700000000002	16461.42	27332.0	15695.67	30343.75	2964.42	10181.41	8490.09	21159.66	16569.75	23236.74	4290.17	1089.67	6386.08	1130.16	4308.08	18395.01	19185.91	22997.0	20621.74	5264.26	2471.58	3045.42	4291.24	2167.41	2756.75	1128.17	1345.58	3162.01	1570.33	2392.17	10387.75	893.9200000000002	423.17	662.08	17822.58	1773.5800000000004	3614.42	3999.83	6706.0	3562.17
K01581	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]	10324.0	22389.67	6010.33	2746.67	1825.67	9608.0	13192.0	1706.67	14433.0	1485.67	10049.33	4327.67	9341.33	8885.0	9639.33	7845.0	15693.0	4301.33	13881.33	4001.0	3540.67	6267.33	4935.0	7163.33	4269.67	7277.0	4810.0	7212.33	1926.33	7989.0	4154.67	11210.0	2087.67	9244.0	1720.67	8010.0	1580.0	6101.67	1516.33	6120.33	2530.33	1380.67	8275.33	3292.0	7541.0
K01582	E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
K01584	adiA; arginine decarboxylase [EC:4.1.1.19]	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
K01585	speA; arginine decarboxylase [EC:4.1.1.19]	5239.67	868.0899999999998	2218.41	6122.75	709.0	7324.42	8983.0	12207.0	10445.75	2072.75	3769.08	4717.42	10347.33	6819.75	9782.41	4059.17	879.67	3421.75	833.83	2195.08	10973.34	11275.58	14282.0	10269.41	2870.59	875.5799999999998	2321.42	1935.91	1645.08	1505.75	1003.5	1227.58	2811.34	1324.33	1773.5	381.75	721.9200000000002	309.5	298.75	259.25	1475.25	3410.75	3655.5	6238.0	3178.17
K01586	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	17205.17	23973.09	11826.41	20190.75	2944.0	15813.92	33358.0	20413.25	38093.5	7682.5	22983.83	13722.42	32085.83	27366.5	35248.41	25882.17	17061.42	25281.25	32635.33	28052.33	29039.09	31013.58	35326.75	34361.66	15112.84	14439.08	15569.67	15851.41	9622.33	14224.5	7854.5	17476.08	15164.09	11394.08	9097.0	28439.5	4523.67	8954.5	7923.0	41719.0	8070.25	7545.25	20109.75	11688.5	18592.67
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	16498.17	23559.09	10085.41	15219.75	2700.0	13088.92	23511.0	17004.25	27052.5	5587.5	17731.83	10360.42	24451.83	20204.5	25580.41	19092.17	16910.42	15475.25	23767.33	16977.33	21707.09	23872.58	27042.75	25241.66	11044.84	11751.08	11538.67	12426.41	6546.33	11767.5	6927.5	17031.08	10119.09	11028.08	6306.0	18370.5	3443.67	8095.5	4872.0	24034.0	6143.25	6274.25	16391.75	11009.5	15109.67
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	18565.0	44516.67	11262.33	4771.67	3456.67	11804.0	14549.0	2645.67	16558.0	2147.67	15169.33	4915.67	10234.33	11817.0	10840.33	14417.0	28954.0	5137.33	25728.33	5296.0	3662.67	8374.33	5269.0	8543.33	5677.67	12420.0	8659.0	13707.33	3023.33	15308.0	7689.67	20155.0	3219.67	17792.0	1975.67	10990.0	2811.0	11818.67	1982.33	6587.33	4610.33	1916.67	10591.33	6011.0	13625.0
K01591	pyrF; orotidine-5-phosphate decarboxylase [EC:4.1.1.23]",NA
"K01710",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NA
"K01756",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]",NA
"K01783",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]",NA
"K01810",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]",NA
"K01866",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]",NA
"K01867",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]",NA
"K01868",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]",NA
"K01869",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]",NA
"K01870",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]",NA
"K01873",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]",NA
"K01874",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]",NA
"K01875",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]",NA
"K01876",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]",NA
"K01881",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]",NA
"K01883",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]",NA
"K01887",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]",NA
"K01889",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]",NA
"K01890",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]",NA
"K01892",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]",NA
"K01923",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]",NA
"K01925",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]",NA
"K01929",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]",NA
"K01933",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]",NA
"K01934",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]",NA
"K01937",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","pyrG, CTPS; CTP synthase [EC:6.3.4.2]",NA
"K01939",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]",NA
"K01940",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]",NA
"K01945",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]",NA
"K01956",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]",NA
"K02108",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ATPF0A, atpB; F-type H+-transporting ATPase subunit a",NA
"K02109",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ATPF0B, atpF; F-type H+-transporting ATPase subunit b",NA
"K02110",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ATPF0C, atpE; F-type H+-transporting ATPase subunit c",NA
"K02111",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]",NA
"K02112",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]",NA
"K02113",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ATPF1D, atpH; F-type H+-transporting ATPase subunit delta",NA
"K02114",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon",NA
"K02115",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma",NA
"K02313",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","dnaA; chromosomal replication initiator protein",NA
"K02335",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","polA; DNA polymerase I [EC:2.7.7.7]",NA
"K02337",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]",NA
"K02338",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]",NA
"K02340",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","holA; DNA polymerase III subunit delta [EC:2.7.7.7]",NA
"K02493",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]",NA
"K02503",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","HINT1, hinT, hit; histidine triad (HIT) family protein",NA
"K02518",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","infA; translation initiation factor IF-1",NA
"K02519",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","infB, MTIF2; translation initiation factor IF-2",NA
"K02520",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","infC, MTIF3; translation initiation factor IF-3",NA
"K02528",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]",NA
"K02563",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]",NA
"K02600",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","nusA; N utilization substance protein A",NA
"K02601",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","nusG; transcriptional antiterminator NusG",NA
"K02834",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","rbfA; ribosome-binding factor A",NA
"K02835",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","prfA, MTRF1, MRF1; peptide chain release factor 1",NA
"K02836",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","prfB; peptide chain release factor 2",NA
"K02838",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","frr, MRRF, RRF; ribosome recycling factor",NA
"K02863",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L1, MRPL1, rplA; large subunit ribosomal protein L1",NA
"K02864",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10",NA
"K02867",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L11, MRPL11, rplK; large subunit ribosomal protein L11",NA
"K02871",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L13, MRPL13, rplM; large subunit ribosomal protein L13",NA
"K02874",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L14, MRPL14, rplN; large subunit ribosomal protein L14",NA
"K02876",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L15, MRPL15, rplO; large subunit ribosomal protein L15",NA
"K02878",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L16, MRPL16, rplP; large subunit ribosomal protein L16",NA
"K02879",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17",NA
"K02881",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L18, MRPL18, rplR; large subunit ribosomal protein L18",NA
"K02884",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L19, MRPL19, rplS; large subunit ribosomal protein L19",NA
"K02886",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L2, MRPL2, rplB; large subunit ribosomal protein L2",NA
"K02887",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L20, MRPL20, rplT; large subunit ribosomal protein L20",NA
"K02888",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L21, MRPL21, rplU; large subunit ribosomal protein L21",NA
"K02890",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L22, MRPL22, rplV; large subunit ribosomal protein L22",NA
"K02892",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L23, MRPL23, rplW; large subunit ribosomal protein L23",NA
"K02895",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L24, MRPL24, rplX; large subunit ribosomal protein L24",NA
"K02899",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27",NA
"K02902",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28",NA
"K02906",0.0502972025226307,10.1266961644524,0.83083859573854,0.845376453931691,"No","RP-L3, MRPL3, rplC; large subunit ribosomal protein L3",NA
